3757813706,21.0,38.0,26.0,5.44
3757814319,21.0,38.0,25.0,0.0
3757814940,21.0,38.0,24.0,0.0
3757815802,21.0,38.0,25.0,0.0
3757818658,21.0,38.0,25.0,0.0
3757819271,20.0,39.0,24.0,0.0
3757819888,20.0,39.0,26.0,0.0
3757820500,20.0,38.0,24.0,0.0
3757821121,20.0,39.0,23.0,0.0
3757821724,20.0,39.0,26.0,0.0
3757822353,20.0,39.0,25.0,0.0
3757822981,20.0,39.0,24.0,0.0
3757823601,20.0,39.0,26.0,0.0
3757824225,20.0,39.0,23.0,0.0
3757824835,20.0,39.0,25.0,0.0
3757825455,20.0,39.0,26.0,0.0
3757826081,20.0,39.0,25.0,0.0
3757826694,20.0,38.0,27.0,0.0
3757827316,20.0,39.0,24.0,0.0
3757827923,20.0,39.0,26.0,0.0
3757828541,20.0,39.0,27.0,0.0
3757829171,20.0,39.0,28.0,0.0
3757829790,20.0,39.0,26.0,0.0
3757830420,20.0,39.0,27.0,0.0
3757831031,20.0,39.0,27.0,0.0
3757831667,20.0,39.0,26.0,0.0
3757832298,20.0,39.0,27.0,0.0
3757832913,20.0,38.0,28.0,0.0
3757833540,20.0,39.0,26.0,0.0
3757834161,20.0,39.0,29.0,0.0
3757834799,20.0,38.0,27.0,0.0
3757835438,20.0,39.0,27.0,0.0
3757836062,20.0,39.0,29.0,0.0
3757836706,20.0,39.0,26.0,0.0
3757837344,20.0,39.0,28.0,0.0
3757837983,20.0,39.0,28.0,0.0
3757838610,20.0,39.0,29.0,0.0
3757839266,20.0,38.0,28.0,0.0
3757839926,20.0,39.0,29.0,0.0
3757840571,19.0,39.0,28.0,0.0
3757841214,20.0,38.0,27.0,0.0
3757841842,20.0,39.0,28.0,0.0
3757842485,19.0,39.0,30.0,0.0
3757843124,19.0,38.0,28.0,0.0
3757843769,19.0,39.0,30.0,0.0
3757844417,20.0,39.0,30.0,0.0
3757845054,19.0,39.0,28.0,0.0
3757845722,19.0,39.0,29.0,0.0
3757846375,19.0,38.0,30.0,0.0
3757847012,19.0,38.0,29.0,0.0
3757847666,19.0,38.0,29.0,0.0
3757848300,19.0,39.0,29.0,0.0
3757848939,19.0,38.0,30.0,0.0
3757849601,19.0,39.0,30.0,0.0
3757850240,19.0,39.0,30.0,0.0
3757850908,19.0,39.0,31.0,0.64
3757851564,19.0,39.0,32.0,1.92
3757852232,19.0,39.0,30.0,2.56
3757852893,19.0,38.0,28.0,4.16
3757853542,19.0,38.0,28.0,5.12
3757854729,19.0,39.0,31.0,6.4
3757855367,19.0,39.0,31.0,5.76
3757856024,19.0,39.0,32.0,8.32
3757856684,19.0,39.0,31.0,9.28
3757857329,19.0,39.0,33.0,15.04
3757857991,19.0,38.0,34.0,11.84
3757858647,19.0,38.0,29.0,16.96
3757859303,19.0,38.0,32.0,23.36
3757859957,19.0,38.0,31.0,20.16
3757860606,19.0,38.0,33.0,48.32
3757861274,20.0,38.0,31.0,64.64
3757861924,20.0,38.0,33.0,93.44
3757862573,20.0,38.0,35.0,110.72
3757863239,20.0,38.0,31.0,111.68
3757863888,20.0,38.0,35.0,107.52
3757864550,21.0,37.0,35.0,229.44
3757865213,21.0,37.0,34.0,246.08
3757865874,22.0,37.0,35.0,242.88
3757866528,22.0,37.0,34.0,252.8
3757867192,22.0,37.0,36.0,245.44
3757867862,22.0,37.0,40.0,249.6
3757868514,23.0,36.0,42.0,152.32
3757869191,23.0,36.0,37.0,190.72
3757869844,23.0,38.0,36.0,127.68
3757870508,23.0,36.0,35.0,140.16
3757871171,22.0,37.0,35.0,111.04
3757871812,23.0,36.0,36.0,96.96
3757872479,23.0,36.0,35.0,105.6
3757873144,23.0,36.0,37.0,78.08
3757873813,22.0,37.0,35.0,52.8
3757874495,23.0,36.0,37.0,51.2
3757875162,22.0,37.0,35.0,49.6
3757875853,22.0,37.0,36.0,48.96
3757876525,22.0,37.0,35.0,39.36
3757877213,22.0,37.0,36.0,32.64
3757877902,22.0,37.0,37.0,29.76
3757878565,22.0,37.0,34.0,28.8
3757879253,22.0,37.0,35.0,22.08
3757879917,22.0,37.0,36.0,19.2
3757880602,22.0,37.0,38.0,17.28
3757881270,22.0,37.0,37.0,14.72
3757881971,21.0,37.0,38.0,8.64
3757882650,21.0,37.0,38.0,7.36
3757883333,21.0,37.0,37.0,7.36
3757884021,21.0,37.0,36.0,5.44
3757884698,21.0,37.0,36.0,3.84
3757885400,21.0,37.0,36.0,2.56
3757886085,21.0,37.0,34.0,0.64
3757886756,21.0,37.0,36.0,0.0
3757887448,21.0,37.0,37.0,0.0
3757888119,21.0,37.0,35.0,0.0
3757888807,21.0,37.0,33.0,0.0
3757889501,21.0,37.0,33.0,0.0
3757890175,21.0,37.0,34.0,0.0
3757890853,21.0,37.0,32.0,0.0
3757891532,21.0,37.0,31.0,0.0
3757892222,21.0,37.0,32.0,0.0
3757892918,20.0,38.0,31.0,0.0
3757893591,20.0,38.0,28.0,0.0
3757894288,20.0,38.0,29.0,0.0
3757894971,21.0,37.0,30.0,0.0
3757895657,20.0,38.0,29.0,0.0
3757896349,20.0,38.0,30.0,0.0
3757897031,20.0,38.0,29.0,0.0
3757897729,20.0,38.0,30.0,0.0
3757898426,20.0,38.0,29.0,0.0
3757899121,20.0,38.0,30.0,0.0
3757899824,20.0,38.0,28.0,0.0
