3759329299,17.0,39.0,21.0,52.8
3759329312,22.0,37.0,19.0,49.92
3759329325,22.0,37.0,21.0,36.48
3759329338,22.0,37.0,20.0,38.08
3759329351,22.0,37.0,20.0,35.2
3759329364,22.0,37.0,20.0,42.24
3759329377,22.0,37.0,21.0,42.56
3759329390,22.0,37.0,20.0,44.8
3759329403,22.0,37.0,19.0,30.4
3759329416,22.0,37.0,19.0,43.84
3759329429,22.0,37.0,20.0,44.16
3759329442,23.0,36.0,17.0,43.84
3759329455,23.0,36.0,21.0,43.52
3759329468,23.0,36.0,19.0,43.52
3759329481,23.0,36.0,20.0,36.8
3759329494,23.0,36.0,19.0,40.32
3759329507,23.0,36.0,21.0,34.24
3759329520,23.0,36.0,19.0,39.36
3759329533,23.0,36.0,20.0,50.24
3759329546,23.0,36.0,20.0,47.36
3759329559,23.0,36.0,18.0,48.96
3759329572,23.0,36.0,21.0,51.2
3759329584,23.0,36.0,20.0,57.28
3759329597,23.0,36.0,22.0,58.56
3759329610,23.0,36.0,21.0,60.16
3759329623,23.0,36.0,18.0,55.36
3759329636,23.0,36.0,19.0,49.6
3759329649,23.0,36.0,20.0,43.52
3759329662,23.0,36.0,20.0,67.84
3759329675,23.0,36.0,21.0,46.08
3759329688,23.0,36.0,21.0,36.16
3759329704,23.0,36.0,19.0,69.12
3759329717,23.0,36.0,20.0,71.04
3759329732,24.0,36.0,20.0,69.76
3759329748,24.0,36.0,21.0,69.76
3759329761,24.0,36.0,22.0,69.12
3759329774,24.0,36.0,21.0,69.12
3759329787,24.0,36.0,22.0,70.72
3759329800,24.0,36.0,20.0,63.68
3759329813,24.0,36.0,20.0,73.28
3759329826,24.0,36.0,20.0,74.56
3759329839,24.0,36.0,20.0,62.08
3759329852,24.0,36.0,20.0,73.6
3759329867,24.0,36.0,21.0,75.52
3759329880,24.0,36.0,20.0,76.8
3759329893,24.0,36.0,21.0,77.44
3759329906,24.0,36.0,20.0,77.76
3759329919,24.0,36.0,20.0,79.36
3759329932,25.0,35.0,21.0,78.08
3759329945,25.0,35.0,23.0,77.76
3759329958,25.0,35.0,20.0,58.88
3759329971,25.0,34.0,23.0,52.48
3759329987,25.0,35.0,20.0,74.88
3759330000,25.0,35.0,20.0,76.48
3759330013,25.0,35.0,21.0,83.2
3759330026,25.0,35.0,20.0,81.6
3759330039,24.0,36.0,21.0,77.44
3759330054,24.0,36.0,22.0,86.08
3759330070,24.0,36.0,21.0,88.0
3759330083,24.0,36.0,19.0,57.28
3759330096,24.0,36.0,19.0,39.36
3759330109,24.0,36.0,20.0,35.84
3759330122,24.0,36.0,19.0,30.08
3759330135,24.0,36.0,20.0,52.8
3759330148,24.0,36.0,19.0,42.56
3759330161,23.0,36.0,19.0,67.2
3759330179,23.0,36.0,21.0,79.68
3759330192,23.0,36.0,20.0,86.72
3759330205,23.0,36.0,19.0,85.44
3759330218,23.0,36.0,20.0,80.32
3759330231,23.0,36.0,21.0,80.64
3759330244,23.0,36.0,22.0,71.36
3759330257,23.0,36.0,18.0,87.36
3759330270,23.0,36.0,21.0,88.96
3759330283,23.0,36.0,20.0,86.08
3759330296,23.0,36.0,19.0,88.32
3759330309,23.0,36.0,19.0,88.64
3759330329,23.0,36.0,20.0,89.28
3759330342,23.0,36.0,19.0,88.64
3759330355,23.0,36.0,20.0,89.6
3759330368,23.0,36.0,21.0,89.92
3759330381,23.0,36.0,21.0,92.48
3759330394,23.0,36.0,20.0,93.12
3759330410,23.0,36.0,19.0,94.08
3759330423,23.0,36.0,17.0,96.0
3759330436,23.0,36.0,20.0,97.92
3759330449,23.0,36.0,19.0,96.32
3759330462,23.0,36.0,19.0,99.2
3759330475,23.0,36.0,20.0,86.08
3759330488,23.0,36.0,22.0,44.48
3759330501,23.0,36.0,20.0,79.36
3759330514,23.0,36.0,21.0,97.28
3759330527,23.0,36.0,19.0,89.92
3759330542,22.0,37.0,21.0,102.72
3759330555,22.0,37.0,20.0,101.44
3759330568,22.0,37.0,22.0,104.64
3759330581,22.0,37.0,20.0,89.6
3759330594,22.0,37.0,21.0,66.24
3759330607,22.0,37.0,21.0,85.76
3759330620,22.0,37.0,21.0,102.08
3759330633,22.0,37.0,18.0,62.72
3759330646,22.0,37.0,23.0,52.16
3759330659,22.0,37.0,20.0,48.0
3759330672,22.0,37.0,21.0,43.84
3759330685,22.0,37.0,19.0,40.96
3759330701,22.0,37.0,19.0,36.8
3759330716,22.0,37.0,21.0,40.32
3759330729,22.0,37.0,18.0,41.28
3759330742,22.0,37.0,20.0,39.04
3759330755,22.0,37.0,20.0,35.2
3759330768,22.0,37.0,19.0,35.52
3759330781,22.0,37.0,19.0,35.84
3759330799,22.0,37.0,20.0,84.48
3759330812,22.0,37.0,21.0,79.04
3759330828,22.0,37.0,18.0,64.64
3759330844,22.0,37.0,20.0,35.84
3759330857,22.0,37.0,23.0,32.64
3759330872,22.0,37.0,21.0,29.76
3759330885,22.0,37.0,20.0,29.12
3759330906,22.0,37.0,20.0,39.04
3759330919,22.0,37.0,20.0,27.84
3759330932,22.0,37.0,19.0,26.56
3759330945,22.0,37.0,20.0,25.6
3759330958,22.0,37.0,20.0,30.08
3759330971,22.0,37.0,19.0,27.84
3759330984,22.0,37.0,19.0,24.64
3759330997,22.0,37.0,20.0,23.36
3759331012,22.0,37.0,17.0,34.56
3759331025,22.0,37.0,19.0,24.64
3759331038,22.0,37.0,19.0,23.36
3759331051,22.0,37.0,21.0,29.12
3759331064,22.0,37.0,20.0,51.52
3759331082,22.0,37.0,19.0,36.8
3759331095,22.0,37.0,18.0,84.16
3759331108,22.0,37.0,19.0,41.6
3759331124,22.0,37.0,19.0,80.96
3759331137,22.0,37.0,20.0,57.28
3759331150,22.0,37.0,19.0,74.56
3759331163,22.0,37.0,19.0,98.56
3759331176,22.0,37.0,18.0,88.64
3759331189,22.0,37.0,19.0,87.04
3759331202,22.0,37.0,20.0,86.08
3759331215,22.0,37.0,19.0,90.24
3759331228,22.0,37.0,19.0,67.84
3759331241,22.0,37.0,21.0,85.12
3759331259,22.0,37.0,19.0,124.8
3759331272,22.0,37.0,20.0,143.04
3759331287,22.0,37.0,19.0,139.84
3759331300,22.0,37.0,19.0,140.16
3759331314,22.0,37.0,19.0,139.84
3759331329,22.0,37.0,21.0,140.16
3759331342,22.0,37.0,21.0,139.84
3759331355,22.0,37.0,20.0,140.8
3759331368,22.0,37.0,21.0,141.44
3759331381,22.0,37.0,21.0,142.08
3759331397,22.0,37.0,20.0,141.76
3759331412,22.0,37.0,19.0,141.44
3759331425,22.0,37.0,19.0,136.32
3759331438,22.0,37.0,20.0,139.52
3759331451,22.0,37.0,20.0,138.88
3759331464,22.0,37.0,20.0,136.64
3759331477,22.0,37.0,20.0,135.36
3759331490,22.0,37.0,22.0,135.04
3759331503,22.0,37.0,20.0,133.44
3759331516,22.0,37.0,21.0,133.44
3759331529,22.0,37.0,20.0,133.12
3759331542,22.0,37.0,20.0,132.16
3759331555,22.0,37.0,19.0,131.84
3759331568,22.0,37.0,21.0,131.52
3759331581,22.0,37.0,20.0,131.2
3759331594,22.0,36.0,18.0,127.36
3759331612,22.0,37.0,18.0,131.52
3759331625,22.0,37.0,19.0,131.84
3759331638,22.0,37.0,20.0,130.88
3759331651,22.0,37.0,19.0,130.56
3759331664,22.0,37.0,20.0,130.24
3759331677,22.0,37.0,22.0,129.92
3759331690,22.0,37.0,19.0,130.24
3759331703,22.0,37.0,21.0,131.2
3759331716,22.0,37.0,21.0,132.48
3759331729,22.0,37.0,22.0,132.8
3759331742,22.0,37.0,22.0,133.12
3759331755,22.0,37.0,20.0,133.76
3759331768,22.0,36.0,21.0,101.44
3759331781,22.0,37.0,22.0,41.28
3759331794,22.0,37.0,21.0,34.24
3759331810,22.0,37.0,23.0,56.32
3759331823,22.0,37.0,21.0,115.52
3759331836,22.0,36.0,21.0,133.76
3759331849,22.0,37.0,21.0,134.72
3759331870,22.0,37.0,21.0,138.24
3759331883,22.0,37.0,21.0,139.52
3759331898,22.0,37.0,21.0,137.92
3759331914,22.0,37.0,22.0,42.24
3759331927,22.0,37.0,18.0,33.28
3759331940,22.0,37.0,20.0,59.2
3759331955,22.0,37.0,19.0,137.6
3759331971,22.0,37.0,21.0,136.0
3759331984,22.0,37.0,21.0,139.84
3759331997,22.0,37.0,20.0,143.36
3759332010,22.0,37.0,19.0,116.8
3759332023,22.0,37.0,20.0,88.32
3759332036,22.0,37.0,20.0,46.72
3759332049,22.0,37.0,20.0,43.84
3759332065,22.0,37.0,20.0,42.88
3759332078,22.0,37.0,21.0,40.32
3759332093,22.0,37.0,21.0,133.76
3759332106,22.0,37.0,22.0,99.84
3759332119,22.0,37.0,21.0,97.92
3759332132,22.0,37.0,20.0,48.64
3759332145,22.0,37.0,19.0,42.24
3759332158,22.0,37.0,23.0,41.92
3759332171,22.0,37.0,20.0,45.44
3759332184,22.0,37.0,20.0,73.92
3759332197,22.0,37.0,20.0,48.64
3759332213,22.0,37.0,21.0,128.64
3759332228,22.0,37.0,19.0,56.32
3759332249,22.0,37.0,21.0,131.84
3759332267,22.0,37.0,19.0,155.84
3759332280,22.0,37.0,22.0,123.84
3759332293,22.0,37.0,19.0,122.56
3759332306,22.0,37.0,19.0,114.56
3759332319,22.0,37.0,19.0,87.04
3759332335,22.0,37.0,21.0,147.84
3759332348,22.0,37.0,20.0,105.28
3759332361,22.0,37.0,20.0,123.52
3759332376,22.0,37.0,21.0,96.32
3759332389,22.0,37.0,20.0,144.64
3759332407,22.0,37.0,22.0,135.04
3759332420,22.0,37.0,18.0,102.4
3759332433,22.0,37.0,21.0,152.0
3759332446,22.0,37.0,20.0,150.72
3759332459,22.0,37.0,20.0,149.12
3759332472,22.0,37.0,20.0,147.2
3759332485,22.0,37.0,21.0,128.0
3759332498,22.0,37.0,22.0,64.0
3759332511,22.0,37.0,21.0,49.92
3759332524,22.0,37.0,18.0,56.96
3759332537,22.0,37.0,18.0,92.16
3759332556,22.0,37.0,20.0,51.2
3759332571,22.0,37.0,18.0,75.2
3759332587,22.0,37.0,18.0,42.88
3759332600,22.0,37.0,19.0,39.68
3759332615,22.0,37.0,19.0,36.16
3759332628,22.0,37.0,19.0,33.6
3759332641,22.0,37.0,18.0,32.96
3759332654,22.0,37.0,22.0,32.96
3759332667,22.0,37.0,19.0,33.28
3759332680,22.0,37.0,20.0,33.6
3759332693,22.0,37.0,21.0,32.64
3759332706,22.0,37.0,22.0,32.32
3759332719,22.0,37.0,20.0,30.08
3759332732,22.0,37.0,19.0,29.12
3759332748,22.0,37.0,19.0,27.52
3759332761,22.0,37.0,22.0,25.92
3759332774,22.0,37.0,19.0,24.32
3759332787,22.0,37.0,19.0,23.04
3759332800,22.0,37.0,20.0,22.4
3759332815,22.0,37.0,19.0,22.72
3759332829,22.0,37.0,20.0,23.68
3759332842,22.0,37.0,20.0,24.32
3759332855,21.0,37.0,17.0,25.28
3759332868,21.0,37.0,21.0,25.28
3759332881,22.0,37.0,21.0,25.6
3759332894,21.0,37.0,20.0,25.92
3759332907,21.0,37.0,20.0,26.24
3759332920,21.0,37.0,19.0,25.92
