3758679436,18.0,39.0,34.0,0.0
3758679730,18.0,38.0,34.0,0.0
3758680033,18.0,38.0,33.0,0.0
3758680340,19.0,37.0,33.0,0.0
3758680647,19.0,38.0,31.0,0.0
3758680955,19.0,38.0,33.0,0.0
3758681263,19.0,38.0,31.0,0.0
3758681552,19.0,38.0,33.0,0.0
3758681861,19.0,38.0,32.0,0.0
3758682153,20.0,37.0,30.0,0.0
3758682448,20.0,38.0,35.0,0.0
3758682754,20.0,38.0,34.0,0.0
3758683057,20.0,38.0,34.0,0.0
3758683365,20.0,38.0,35.0,0.0
3758683666,20.0,38.0,33.0,0.0
3758683970,20.0,38.0,34.0,0.0
3758684275,20.0,38.0,36.0,0.0
3758684584,20.0,38.0,34.0,0.0
3758684875,20.0,38.0,35.0,0.0
3758685184,20.0,38.0,35.0,0.0
3758685490,20.0,38.0,33.0,0.0
3758685782,20.0,38.0,36.0,0.0
3758686096,20.0,38.0,36.0,0.0
3758686395,20.0,38.0,36.0,0.0
3758686703,20.0,38.0,36.0,0.0
3758686997,20.0,38.0,36.0,0.0
3758687319,20.0,38.0,37.0,0.0
3758687621,20.0,38.0,37.0,0.0
3758687916,20.0,38.0,36.0,0.0
3758688231,20.0,38.0,37.0,0.0
3758688534,20.0,38.0,38.0,0.0
3758688837,20.0,38.0,38.0,0.0
3758689132,20.0,38.0,38.0,0.0
3758689450,20.0,38.0,37.0,0.0
3758689746,20.0,38.0,36.0,0.0
3758690052,20.0,38.0,39.0,0.0
3758690347,20.0,38.0,40.0,0.0
3758690664,20.0,38.0,43.0,0.0
3758690978,20.0,38.0,41.0,0.0
3758691281,20.0,38.0,40.0,0.0
3758691603,20.0,38.0,41.0,0.0
3758691917,20.0,38.0,41.0,0.0
3758692225,20.0,38.0,43.0,0.0
3758692521,20.0,38.0,43.0,0.0
3758692831,20.0,38.0,44.0,0.0
3758693131,20.0,38.0,43.0,0.0
3758693425,20.0,38.0,42.0,0.0
3758693731,20.0,38.0,44.0,0.0
3758694054,20.0,38.0,44.0,0.0
3758694362,20.0,38.0,47.0,0.0
3758694660,20.0,38.0,46.0,0.0
3758694981,20.0,38.0,45.0,0.0
3758695284,20.0,38.0,45.0,0.0
3758695610,20.0,38.0,46.0,0.0
3758695919,20.0,38.0,46.0,0.0
3758696227,20.0,38.0,49.0,0.0
3758696552,20.0,38.0,49.0,0.0
3758696851,20.0,38.0,46.0,0.0
3758697168,20.0,38.0,48.0,0.0
3758697472,20.0,38.0,48.0,0.0
3758697795,20.0,38.0,50.0,0.0
3758698109,20.0,38.0,51.0,0.0
3758698424,20.0,38.0,50.0,0.0
3758698726,20.0,38.0,52.0,0.0
3758699034,20.0,38.0,53.0,0.0
3758699350,20.0,38.0,53.0,0.0
3758699650,20.0,38.0,52.0,0.0
3758699971,20.0,38.0,55.0,0.0
3758700277,20.0,37.0,53.0,0.0
3758700603,20.0,38.0,53.0,0.0
3758700920,20.0,38.0,55.0,0.0
3758701234,20.0,38.0,56.0,0.0
3758701543,20.0,38.0,57.0,0.0
3758701851,20.0,38.0,58.0,0.0
3758702174,20.0,38.0,58.0,0.0
3758702475,20.0,38.0,57.0,0.0
3758702798,20.0,38.0,58.0,0.0
3758703110,20.0,38.0,60.0,0.0
3758703428,20.0,38.0,59.0,0.0
3758703730,20.0,38.0,59.0,0.0
3758704056,20.0,38.0,62.0,0.0
3758704364,20.0,38.0,61.0,0.0
3758704664,20.0,38.0,61.0,0.0
3758704998,20.0,38.0,61.0,0.0
3758705296,20.0,38.0,63.0,0.0
3758705618,20.0,38.0,62.0,0.0
3758705918,20.0,38.0,64.0,0.0
3758706243,20.0,38.0,62.0,0.0
3758706552,20.0,38.0,63.0,0.0
3758706880,20.0,38.0,64.0,0.0
3758707186,20.0,38.0,62.0,0.0
3758707490,20.0,38.0,64.0,0.0
3758707808,20.0,38.0,65.0,0.0
3758708126,20.0,38.0,64.0,0.0
3758708449,20.0,38.0,65.0,0.0
3758708757,20.0,38.0,65.0,0.0
3758709088,20.0,38.0,64.0,0.0
3758709399,20.0,38.0,63.0,0.0
3758709730,20.0,38.0,62.0,0.0
3758710036,20.0,38.0,64.0,0.0
3758710339,20.0,38.0,63.0,0.0
3758710671,20.0,38.0,63.0,0.0
3758710977,20.0,38.0,61.0,0.0
3758711305,20.0,38.0,62.0,0.0
3758711606,20.0,38.0,59.0,0.0
3758711937,20.0,38.0,58.0,0.0
3758712254,20.0,38.0,61.0,0.0
3758712577,20.0,38.0,59.0,0.0
3758712882,20.0,38.0,60.0,0.0
3758713184,20.0,38.0,59.0,0.0
3758713508,20.0,38.0,61.0,0.0
3758713838,20.0,38.0,60.0,0.0
3758714162,20.0,38.0,61.0,0.0
3758714483,20.0,38.0,61.0,0.0
3758714812,20.0,38.0,60.0,0.0
3758715121,20.0,38.0,61.0,0.0
3758715458,20.0,38.0,60.0,0.0
3758715767,20.0,38.0,60.0,0.0
3758716081,20.0,38.0,60.0,0.0
3758716406,20.0,38.0,59.0,0.0
3758716713,20.0,38.0,60.0,0.0
3758717179,20.0,38.0,58.0,0.0
3758717492,20.0,38.0,61.0,0.0
3758717821,20.0,38.0,57.0,0.0
3758718133,20.0,38.0,60.0,0.0
3758718454,21.0,37.0,59.0,0.0
3758718792,20.0,38.0,58.0,0.0
3758719124,20.0,38.0,27.0,23.68
