3764271139,22.0,37.0,-19.0,214.4
3764271155,22.0,38.0,-19.0,215.36
3764271169,22.0,37.0,-18.0,215.68
3764271183,22.0,38.0,-18.0,215.36
3764271197,22.0,38.0,-60.0,211.84
3764271211,21.0,36.0,30.0,148.8
3764271225,21.0,36.0,29.0,148.48
3764271239,21.0,36.0,30.0,147.84
3764271253,22.0,38.0,28.0,148.8
3764271267,22.0,38.0,29.0,149.12
3764271281,22.0,38.0,28.0,149.44
3764271294,22.0,38.0,30.0,149.12
3764271308,22.0,38.0,29.0,150.4
3764271322,22.0,38.0,29.0,150.4
3764271336,22.0,38.0,29.0,150.08
3764271350,22.0,38.0,29.0,149.12
3764271364,22.0,38.0,29.0,149.76
3764271378,22.0,38.0,28.0,149.44
3764271392,22.0,38.0,29.0,150.08
3764271406,22.0,38.0,28.0,150.08
3764271422,22.0,38.0,29.0,149.44
3764271436,22.0,37.0,29.0,149.44
3764271450,22.0,38.0,27.0,149.76
3764271464,22.0,38.0,28.0,150.08
3764271480,22.0,38.0,29.0,149.76
3764271494,22.0,37.0,29.0,149.44
3764271508,21.0,36.0,29.0,148.8
3764271522,22.0,38.0,29.0,148.48
3764271536,22.0,38.0,28.0,147.52
3764271550,22.0,38.0,27.0,148.8
3764271564,22.0,38.0,28.0,148.48
3764271577,22.0,38.0,29.0,148.48
3764271591,21.0,36.0,29.0,147.84
3764271608,22.0,38.0,28.0,148.16
3764271622,22.0,37.0,29.0,147.52
3764271635,22.0,38.0,27.0,146.88
3764271649,22.0,38.0,27.0,146.56
3764271663,22.0,38.0,28.0,145.6
3764271677,22.0,38.0,28.0,145.6
3764271691,22.0,38.0,27.0,145.28
3764271705,22.0,38.0,28.0,145.6
3764271719,22.0,38.0,28.0,145.6
3764271733,22.0,38.0,27.0,146.56
3764271747,21.0,36.0,28.0,145.28
3764271760,22.0,38.0,25.0,146.24
3764271774,21.0,36.0,29.0,145.6
3764271788,21.0,36.0,27.0,145.28
3764271802,21.0,36.0,28.0,145.6
3764271816,22.0,38.0,27.0,145.6
3764271830,21.0,36.0,29.0,145.6
3764271844,22.0,38.0,28.0,145.6
3764271860,22.0,38.0,29.0,147.84
3764271874,21.0,36.0,28.0,147.2
3764271888,22.0,38.0,29.0,146.24
3764271902,22.0,38.0,30.0,146.24
3764271916,22.0,38.0,27.0,145.92
3764271930,22.0,38.0,30.0,146.88
3764271946,21.0,36.0,29.0,144.96
3764271960,22.0,40.0,27.0,144.96
3764271974,21.0,36.0,28.0,145.6
3764271988,22.0,38.0,30.0,145.6
3764272002,20.0,37.0,30.0,145.6
3764272015,22.0,38.0,28.0,145.92
3764272029,22.0,38.0,30.0,146.56
3764272043,22.0,38.0,28.0,144.32
3764272057,22.0,38.0,30.0,144.96
3764272076,22.0,37.0,26.0,144.96
3764272090,22.0,37.0,29.0,145.92
3764272104,22.0,38.0,29.0,146.56
3764272118,22.0,38.0,29.0,147.2
3764272132,20.0,37.0,29.0,147.52
3764272146,22.0,40.0,29.0,146.24
3764272159,20.0,37.0,27.0,145.6
3764272173,20.0,37.0,29.0,145.92
3764272187,22.0,38.0,29.0,144.64
3764272201,22.0,38.0,29.0,144.0
3764272215,22.0,38.0,28.0,144.0
3764272229,22.0,38.0,26.0,146.88
3764272245,20.0,37.0,28.0,148.48
3764272259,22.0,37.0,30.0,148.8
3764272273,22.0,38.0,29.0,148.8
3764272287,22.0,37.0,27.0,148.16
3764272301,20.0,37.0,28.0,148.16
3764272314,22.0,38.0,28.0,149.12
3764272328,22.0,38.0,27.0,148.48
3764272345,20.0,37.0,28.0,148.16
3764272359,22.0,38.0,28.0,147.52
3764272373,22.0,37.0,28.0,145.92
3764272386,22.0,38.0,29.0,145.28
3764272400,20.0,37.0,27.0,145.6
3764272414,22.0,38.0,28.0,144.96
3764272428,20.0,37.0,29.0,144.96
3764272442,22.0,38.0,28.0,144.32
3764272456,20.0,37.0,27.0,142.72
3764272470,22.0,38.0,27.0,140.8
3764272484,21.0,36.0,27.0,141.12
3764272497,22.0,38.0,27.0,141.44
3764272511,22.0,38.0,29.0,144.64
3764272525,22.0,38.0,28.0,146.56
3764272542,22.0,38.0,28.0,145.6
3764272556,24.0,36.0,26.0,144.32
3764272569,20.0,37.0,26.0,142.08
3764272583,20.0,37.0,29.0,142.4
3764272597,20.0,37.0,29.0,144.0
3764272611,22.0,38.0,26.0,140.16
3764272625,22.0,38.0,28.0,138.56
3764272639,22.0,38.0,29.0,141.12
3764272653,22.0,37.0,26.0,143.04
3764272667,22.0,38.0,27.0,144.0
